scenario,algorithm,seed,total_regret,mean_regret,physical_probes,remote_substitutions,communication_bytes,bad_aggressive_decisions,aggressive_decisions,policy_switches,recovery_delay_1,recovery_delay_2,total_decision_ops,mean_decision_ops,information_gain,information_per_probe,information_per_regret,max_state_count
rapid_oscillation,SPI_HCPI,3,33414.22795816445,7.42538399070321,40,0,0,7,1070,15,,65.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,3,13388.729996694838,2.975273332598853,304,0,0,65,3412,394,,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,3,29463.966263647686,6.547548058588375,292,0,0,40,1698,337,,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,3,19146.90971536671,4.254868825637047,102,0,0,15,2631,161,,0.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,3,14810.570158593158,3.291237813020702,2446,216,24852,150,3552,595,2.0,0.0,46648,10.366222222222222,57.500484311683536,0.02350796578564331,0.003882395052719932,19
rapid_oscillation,ITAC_K_LocalOnly,3,23939.03679993422,5.3197859555409375,4279,0,10944,155,2748,826,0.0,0.0,53116,11.803555555555555,53.23280068990929,0.012440476908134912,0.002223681810374909,19
rapid_oscillation,ITAC_K_GenericVoI_Local,3,22592.769992037203,5.020615553786045,4500,0,11172,155,2847,700,0.0,0.0,54000,12.0,61.33007957614078,0.01362890657247573,0.002714588764359417,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,3,10918.642922208008,2.4263650938240016,1308,634,51756,43,3510,488,11.0,0.0,43768,9.726222222222223,52.147073289935925,0.03986779303511921,0.0047759665428632365,19
rapid_oscillation,ITAC_K_NoKinematics,3,14810.570158593158,3.291237813020702,2446,216,24852,150,3552,595,2.0,0.0,46648,10.366222222222222,57.500484311683536,0.02350796578564331,0.003882395052719932,19
rapid_oscillation,ITAC_K_NoHysteresis,3,13338.175389744609,2.964038975498802,2211,207,24168,135,3640,552,0.0,0.0,45672,10.149333333333333,58.21087711281302,0.02632785034500815,0.004364230894547234,19
rapid_oscillation,Greedy,4,38024.85480425896,8.449967734279769,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,4,19030.49312371521,4.228998471936713,40,0,0,6,2501,15,2.0,0.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,4,10077.986833089477,2.239552629575439,325,0,0,65,3699,401,10.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,4,21427.083170186503,4.761574037819223,251,0,0,40,2529,333,,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,4,25857.59221929157,5.746131604287016,89,0,0,15,1874,169,9.0,0.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,4,17776.041316314524,3.95023140362545,3100,185,22952,151,3270,631,0.0,0.0,49140,10.92,55.96649848926836,0.01805370919008657,0.003148423065258255,19
rapid_oscillation,ITAC_K_LocalOnly,4,22230.285806543965,4.940063512565326,4206,0,10032,156,2902,753,2.0,0.0,52824,11.738666666666667,55.13531841117391,0.013108730007411772,0.002480189363779733,19
rapid_oscillation,ITAC_K_GenericVoI_Local,4,23557.020245397427,5.234893387866095,4500,0,10488,156,2795,714,2.0,0.0,54000,12.0,60.98479674588998,0.013552177054642218,0.0025888162471569467,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,4,10452.966346829431,2.32288141040654,1389,587,47500,40,3524,431,26.0,0.0,43904,9.756444444444444,52.39166196296282,0.03771897909500563,0.005012133419797542,19
rapid_oscillation,ITAC_K_NoKinematics,4,17776.041316314524,3.95023140362545,3100,185,22952,151,3270,631,0.0,0.0,49140,10.92,55.96649848926836,0.01805370919008657,0.003148423065258255,19
rapid_oscillation,ITAC_K_NoHysteresis,4,15680.856742941238,3.4846348317647196,2725,175,22344,128,3403,571,1.0,0.0,47600,10.577777777777778,57.025392618001796,0.020926749584587814,0.003636624806464855,19
rapid_oscillation,Greedy,5,38005.89158461619,8.445753685470265,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,5,33067.90807836269,7.348424017413931,40,0,0,8,1131,17,,12.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,5,11220.923022780677,2.493538449506817,307,0,0,65,3591,383,17.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,5,21188.034073028233,4.708452016228496,241,0,0,40,2576,322,,5.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,5,30134.55699138967,6.696568220308816,93,0,0,15,1502,167,,85.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,5,16666.929873374425,3.7037621940832057,2779,183,20900,153,3429,607,0.0,0.0,47848,10.632888888888889,57.39386864572178,0.02065270552203015,0.0034435777363777727,19
rapid_oscillation,ITAC_K_LocalOnly,5,21583.028181246416,4.796228484721426,4015,0,9196,155,2950,742,0.0,0.0,52060,11.568888888888889,55.49938297831829,0.013823009459107917,0.00257143633934287,19
rapid_oscillation,ITAC_K_GenericVoI_Local,5,24842.49464768342,5.520554366151871,4500,0,9576,155,2704,694,0.0,0.0,54000,12.0,62.064561788471394,0.013792124841882532,0.002498322437769307,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,5,11458.561056477365,2.5463469014394144,1383,682,55480,38,3450,447,5.0,0.0,44260,9.835555555555555,50.8518310330774,0.03676921983592003,0.004437889782358978,19
rapid_oscillation,ITAC_K_NoKinematics,5,16666.929873374425,3.7037621940832057,2779,183,20900,153,3429,607,0.0,0.0,47848,10.632888888888889,57.39386864572178,0.02065270552203015,0.0034435777363777727,19
rapid_oscillation,ITAC_K_NoHysteresis,5,11198.278020787917,2.4885062268417593,1896,215,24092,120,3789,424,0.0,0.0,44444,9.876444444444445,59.8792078896336,0.03158186070128354,0.005347179966283822,19
rapid_oscillation,Greedy,6,37840.28469737937,8.408952154973194,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,6,20849.910256352417,4.633313390300537,40,0,0,6,2320,15,,0.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,6,16794.413065152392,3.732091792256087,361,0,0,65,3076,414,15.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,6,25751.494318645484,5.72255429303233,264,0,0,40,2099,338,,105.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,6,31424.489417192563,6.983219870487236,98,0,0,15,1346,174,,139.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,6,17870.079659524876,3.9711288132277502,3072,199,22724,148,3279,661,0.0,0.0,49084,10.907555555555556,54.43613724073734,0.017720096758052518,0.003046216820400266,19
rapid_oscillation,ITAC_K_LocalOnly,6,23441.055062496034,5.2091233472213405,4452,0,9500,159,2799,762,0.0,0.0,53808,11.957333333333333,55.494998701177025,0.012465183895143088,0.0023674275135322277,19
rapid_oscillation,ITAC_K_GenericVoI_Local,6,23302.20442041575,5.178267648981278,4500,0,9500,159,2822,705,0.0,0.0,54000,12.0,60.297628668437724,0.013399473037430606,0.0025876362416428376,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,6,13993.574595707598,3.1096832434905775,1805,786,63460,42,3233,489,,0.0,46364,10.30311111111111,48.27618489591828,0.026745808806602923,0.003449882270304727,19
rapid_oscillation,ITAC_K_NoKinematics,6,17870.079659524876,3.9711288132277502,3072,199,22724,148,3279,661,0.0,0.0,49084,10.907555555555556,54.43613724073734,0.017720096758052518,0.003046216820400266,19
rapid_oscillation,ITAC_K_NoHysteresis,6,17562.922898771343,3.9028717552825207,2854,213,23180,138,3270,611,0.0,0.0,48268,10.726222222222223,54.57709643138479,0.019123019071963836,0.0031075178514393446,19
rapid_oscillation,Greedy,7,37824.29881743408,8.405399737207572,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,7,38135.23554847697,8.474496788550438,40,0,0,9,574,18,,,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,7,14435.028484144581,3.2077841075876847,340,0,0,65,3336,398,8.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,7,28241.44003516691,6.275875563370424,248,0,0,40,1811,320,,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,7,22270.204359006595,4.948934302001466,100,0,0,15,2279,164,,0.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,7,15390.14115830194,3.420031368511542,2422,207,22268,157,3532,630,0.0,0.0,46516,10.33688888888889,55.248965823979354,0.022811298853831277,0.003589893377565044,19
rapid_oscillation,ITAC_K_LocalOnly,7,21134.942645449053,4.696653921210901,4176,0,10184,161,3019,708,0.0,0.0,52704,11.712,54.046258335464124,0.01294211167036976,0.0025571991957641675,19
rapid_oscillation,ITAC_K_GenericVoI_Local,7,22307.070623208798,4.957126805157511,4500,0,10412,161,2904,683,0.0,0.0,54000,12.0,60.33433352795291,0.013407629672878424,0.002704717914201592,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,7,10396.103515218318,2.3102452256040706,1401,594,48184,40,3510,443,13.0,0.0,43980,9.773333333333333,51.66111699148115,0.036874458951806674,0.004969276894545838,19
rapid_oscillation,ITAC_K_NoKinematics,7,15390.14115830194,3.420031368511542,2422,207,22268,157,3532,630,0.0,0.0,46516,10.33688888888889,55.248965823979354,0.022811298853831277,0.003589893377565044,19
rapid_oscillation,ITAC_K_NoHysteresis,7,10294.090982633517,2.2875757739185594,1410,134,17556,111,3846,437,0.0,0.0,42176,9.372444444444444,58.58429449784051,0.04154914503392944,0.00569106049253637,19
rapid_oscillation,Greedy,8,37928.36437325758,8.428525416279463,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,8,32998.57321084114,7.3330162690758085,40,0,0,7,1116,17,,86.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,8,10952.175573185184,2.433816794041152,314,0,0,64,3615,387,13.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,8,17407.79122745345,3.868398050545211,263,0,0,39,2925,311,16.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,8,21442.072683625658,4.764905040805702,92,0,0,15,2341,154,,0.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,8,13267.571402451067,2.9483492005446816,2132,198,23788,150,3694,571,0.0,0.0,45320,10.071111111111112,64.8175783231575,0.030402241239754928,0.004885413943292065,19
rapid_oscillation,ITAC_K_LocalOnly,8,18914.367823422355,4.203192849649413,3783,0,13452,154,3214,746,0.0,0.0,51132,11.362666666666666,62.306713708638746,0.01647018601867268,0.003294147300629422,19
rapid_oscillation,ITAC_K_GenericVoI_Local,8,23087.731217970602,5.1306069373268,4500,0,13604,154,2851,684,0.0,0.0,54000,12.0,66.89790100580913,0.01486620022351314,0.002897551967069782,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,8,13313.66307932444,2.958591795405431,1856,829,67792,36,3288,494,6.0,0.0,46740,10.386666666666667,53.07504802921585,0.028596469843327504,0.0039865097766849135,19
rapid_oscillation,ITAC_K_NoKinematics,8,13267.571402451067,2.9483492005446816,2132,198,23788,150,3694,571,0.0,0.0,45320,10.071111111111112,64.8175783231575,0.030402241239754928,0.004885413943292065,19
rapid_oscillation,ITAC_K_NoHysteresis,8,16606.12042003383,3.6902489822297397,2616,223,25004,124,3326,525,0.0,0.0,47356,10.523555555555555,60.95723488020636,0.02330169529059876,0.003670769170544301,19
rapid_oscillation,Greedy,9,37933.18505345369,8.429596678545265,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,9,27540.308421340407,6.120068538075646,40,0,0,7,1703,16,,0.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,9,10564.497466016144,2.3476661035591433,315,0,0,64,3641,388,1.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,9,17039.82423103425,3.7866276068965,250,0,0,39,2957,315,3.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,9,30914.797545373713,6.869955010083047,101,0,0,15,1412,174,,237.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,9,16952.60043150969,3.767244540335487,3082,212,24244,146,3340,582,2.0,0.0,49176,10.928,55.59295070436105,0.018037946367411115,0.0032793169949921538,19
rapid_oscillation,ITAC_K_LocalOnly,9,21618.38422769456,4.804085383932125,4454,0,9880,156,2962,735,1.0,0.0,53816,11.959111111111111,54.18860593486117,0.012166278835846693,0.0025065983361255107,19
rapid_oscillation,ITAC_K_GenericVoI_Local,9,21669.760043288938,4.815502231841986,4500,0,10336,157,2944,700,2.0,0.0,54000,12.0,58.39165030516361,0.012975922290036357,0.002694614531426126,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,9,11202.701608625111,2.4894892463611358,1430,666,54340,38,3454,448,,0.0,44384,9.863111111111111,48.94301939624633,0.034225887689682745,0.0043688586116195785,19
rapid_oscillation,ITAC_K_NoKinematics,9,16952.60043150969,3.767244540335487,3082,212,24244,146,3340,582,2.0,0.0,49176,10.928,55.59295070436105,0.018037946367411115,0.0032793169949921538,19
rapid_oscillation,ITAC_K_NoHysteresis,9,16836.382041489436,3.741418231442097,2804,181,22268,129,3285,538,3.0,0.0,47940,10.653333333333334,55.654755568901884,0.019848343640835195,0.003305624416917684,19
rapid_oscillation,Greedy,10,37867.060407758,8.41490231283511,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,10,32014.36198960596,7.11430266435688,40,0,0,7,1185,16,,0.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,10,10943.285277911049,2.431841172869122,345,0,0,65,3609,399,23.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,10,32722.51476754275,7.271669948342834,267,0,0,40,1362,330,,150.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,10,18575.788476530513,4.127952994784558,100,0,0,15,2711,167,,0.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,10,16183.974112967913,3.5964386917706475,2428,170,21432,155,3438,589,0.0,0.0,46392,10.309333333333333,59.16367050026714,0.02436724485183984,0.0036556948304100664,19
rapid_oscillation,ITAC_K_LocalOnly,10,22042.880280017496,4.898417840003888,4232,0,12160,166,2978,745,1.0,0.0,52928,11.761777777777779,56.770326727589364,0.01341453845169881,0.0025754495785677016,19
rapid_oscillation,ITAC_K_GenericVoI_Local,10,23879.37579132263,5.306527953627251,4500,0,12084,164,2806,684,0.0,0.0,54000,12.0,63.35969994522193,0.014079933321160427,0.0026533231228031426,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,10,20383.499353459098,4.529666522990911,2756,1015,80560,41,2724,604,20.0,0.0,51084,11.352,43.0980566604363,0.015637901545876742,0.00211436004746273,19
rapid_oscillation,ITAC_K_NoKinematics,10,16183.974112967913,3.5964386917706475,2428,169,21356,155,3438,589,0.0,0.0,46388,10.308444444444444,59.147432687547635,0.02436055712007728,0.003654691503748385,19
rapid_oscillation,ITAC_K_NoHysteresis,10,16257.76765348765,3.612837256330589,2440,239,27512,107,3268,531,0.0,0.0,46716,10.381333333333334,59.436063353293854,0.024359042357907316,0.003655856364790864,19
rapid_oscillation,Greedy,11,37872.363393583204,8.4160807541296,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,11,5590.336380982533,1.242296973551674,40,0,0,5,3809,15,20.0,0.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,11,12637.111811689803,2.8082470692644006,335,0,0,65,3491,404,26.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,11,29666.085864623,6.592463525471778,264,0,0,40,1622,330,27.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,11,31847.78027042864,7.077284504539698,91,0,0,15,1247,162,26.0,0.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,11,17467.099662808072,3.881577702846238,2990,159,19532,158,3337,662,0.0,0.0,48596,10.799111111111111,53.41427166009385,0.017864304903041424,0.0030579931809644684,19
rapid_oscillation,ITAC_K_LocalOnly,11,23370.09968566797,5.193355485703993,4237,0,8816,170,2871,794,1.0,0.0,52948,11.766222222222222,51.28735692991572,0.012104639350935973,0.0021945715944621485,19
rapid_oscillation,ITAC_K_GenericVoI_Local,11,25121.918906732913,5.5826486459406475,4500,0,9272,170,2753,709,1.0,0.0,54000,12.0,57.678587689943186,0.012817463931098486,0.002295946734963975,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,11,11496.381830958422,2.5547515179907605,1385,624,50312,39,3399,448,1.0,0.0,44036,9.785777777777778,48.51910115791157,0.03503184199127189,0.004220380104917467,19
rapid_oscillation,ITAC_K_NoKinematics,11,17467.099662808072,3.881577702846238,2990,159,19532,158,3337,662,0.0,0.0,48596,10.799111111111111,53.41427166009385,0.017864304903041424,0.0030579931809644684,19
rapid_oscillation,ITAC_K_NoHysteresis,11,17172.591245419062,3.816131387870903,2856,155,19456,147,3323,674,0.0,0.0,48044,10.676444444444444,52.80996201143847,0.018490883057226355,0.0030752471340355224,19
rapid_oscillation,Greedy,12,37969.1401315823,8.437586695907179,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,12,26675.338442210283,5.9278529871578405,40,0,0,8,1759,18,,0.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,12,12794.354726449821,2.8431899392110713,333,0,0,65,3414,401,27.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,12,25589.23529067926,5.686496731262057,255,0,0,40,2121,327,,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,12,28120.11409016476,6.248914242258835,116,0,0,15,1720,169,,0.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,12,20052.719891627046,4.456159975917122,3523,191,22268,148,3110,710,0.0,0.0,50856,11.301333333333334,50.73496129830845,0.01440106764073473,0.002530078790932131,19
rapid_oscillation,ITAC_K_LocalOnly,12,23095.28833169562,5.13228629593236,4287,0,9272,157,2849,772,0.0,0.0,53148,11.810666666666666,50.90907485582296,0.01187522156655539,0.002204305662898182,19
rapid_oscillation,ITAC_K_GenericVoI_Local,12,24362.129100424674,5.413806466761039,4500,0,9196,157,2715,719,0.0,0.0,54000,12.0,57.810004984958965,0.012846667774435326,0.0023729455150104774,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,12,10059.304712974952,2.235401047327767,1240,672,54416,36,3540,456,1.0,0.0,43648,9.699555555555555,46.313267420159114,0.037349409209805735,0.004604022717437135,19
rapid_oscillation,ITAC_K_NoKinematics,12,20052.719891627046,4.456159975917122,3523,190,22192,148,3110,710,0.0,0.0,50852,11.300444444444445,50.73807098237734,0.014401950321424167,0.002530233866357594,19
rapid_oscillation,ITAC_K_NoHysteresis,12,16314.488603346574,3.6254419118547943,2729,218,24092,125,3340,576,0.0,0.0,47788,10.619555555555555,51.66591914853465,0.018932179973812625,0.0031668733482664285,19
rapid_oscillation,Greedy,13,37956.85784848167,8.434857299662593,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,13,31420.066446588044,6.982236988130676,40,0,0,8,1301,18,,24.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,13,12725.925443266035,2.8279834318368966,320,0,0,65,3480,390,26.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,13,29698.47011528246,6.599660025618324,272,0,0,40,1686,336,,22.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,GenericEIG,13,26723.843249997943,5.9386318333328765,97,0,0,15,1797,165,,0.0,54000,12.0,0.0,0.0,0.0,23
rapid_oscillation,ITAC_K_Full,13,14341.652877870896,3.187033972860199,2410,215,24624,148,3572,570,0.0,0.0,46500,10.333333333333334,56.348514330380475,0.023381126278166173,0.003929011168393705,19
rapid_oscillation,ITAC_K_LocalOnly,13,21831.759478148662,4.851502106255258,4080,0,10184,155,2971,716,1.0,0.0,52320,11.626666666666667,54.655379127262705,0.013395926256682036,0.002503480270656476,19
rapid_oscillation,ITAC_K_GenericVoI_Local,13,22781.297774063823,5.062510616458628,4500,0,9804,155,2877,687,1.0,0.0,54000,12.0,59.92968041425058,0.013317706758722353,0.002630652608495362,19
rapid_oscillation,ITAC_K_UnqualifiedRemote,13,10847.29164942164,2.4105092554270313,1394,697,57532,37,3490,417,3.0,0.0,44364,9.858666666666666,50.22266936148216,0.03602773985759122,0.004629973175300394,19
rapid_oscillation,ITAC_K_NoKinematics,13,14341.652877870896,3.187033972860199,2410,215,24624,148,3572,570,0.0,0.0,46500,10.333333333333334,56.348514330380475,0.023381126278166173,0.003929011168393705,19
rapid_oscillation,ITAC_K_NoHysteresis,13,14100.545463727338,3.133454547494964,2124,245,26296,125,3542,498,0.0,0.0,45476,10.105777777777778,57.179512393330256,0.026920674384807088,0.004055127692784689,19
rapid_oscillation,Greedy,14,38076.04703115243,8.46134378470054,0,0,0,10,610,5,,,13500,3.0,0.0,0.0,0.0,23
rapid_oscillation,SPI_HCPI,14,30959.999681465753,6.879999929214612,40,0,0,8,1300,18,28.0,0.0,27000,6.0,0.0,0.0,0.0,23
rapid_oscillation,DualControl,14,13204.326026875246,2.9342946726389436,321,0,0,64,3419,386,9.0,0.0,40500,9.0,0.0,0.0,0.0,23
rapid_oscillation,ConstrainedBandit,14,27730.05291184914,6.16223398041092,231,0,0,39,1833,309,8.0,0.0,40500,9.0,0.0,0.0,0.0,23
